id_pedido;dt_pedido;id_cliente;nm_categoria_produto;nm_regiao;nr_quantidade;nr_preco_unitario;vl_desconto;nr_dias_para_entrega;nr_estrela_cliente;ds_metodo_pagamento
"45097";2015-01-07 00:00:00,000;"4821";"Pets";"Sudeste";26;3,1;0,18;10;3,5;"Pix"
"95120";2021-01-09 00:00:00,000;"5970";"Pets";"Sudeste";12;537,21;0,22;18;4,2;"Pix"
"88129";2009-11-06 00:00:00,000;"3909";"Pets";"Sudeste";16;3,78;0,02;1;4,1;"Pix"
"108039";2012-09-21 00:00:00,000;"3720";"Pets";"Sudeste";23;1066,63;0,21;22;2,2;"Pix"
"82459";2018-03-25 00:00:00,000;"4873";"Pets";"Sudeste";11;3,72;0,23;2;4,7;"Pix"
"39556";2007-12-28 00:00:00,000;"4482";"Pets";"Sudeste";15;14,34;0,1;9;4,8;"Pix"
"43318";2013-09-13 00:00:00,000;"2116";"Pets";"Sudeste";2;44,29;0,23;10;4,7;"Pix"
"59810";2011-07-22 00:00:00,000;"1367";"Pets";"Sudeste";19;302,51;0,14;2;4,9;"Pix"
"110170";2023-01-26 00:00:00,000;"1287";"Pets";"Sudeste";17;8,89;0,15;13;4,1;"Pix"
"88400";2011-01-22 00:00:00,000;"2701";"Pets";"Sudeste";6;879,82;0,21;9;2,5;"Pix"
"81596";2009-10-25 00:00:00,000;"3546";"Pets";"Sudeste";7;2,14;0,16;27;2;"Pix"
"30730";2024-08-28 00:00:00,000;"5550";"Pets";"Sudeste";11;73,17;0,01;1;3,9;"Pix"
"103522";2020-01-31 00:00:00,000;"1495";"Pets";"Sudeste";3;7,37;0,29;28;4,3;"Pix"
"58250";2008-09-09 00:00:00,000;"2747";"Pets";"Sudeste";24;300,67;0,16;1;2,5;"Pix"
"95659";2007-05-14 00:00:00,000;"6692";"Pets";"Sudeste";20;11,46;0,07;20;4,7;"Pix"
"46349";2013-01-13 00:00:00,000;"1221";"Pets";"Sudeste";2;27,62;0,29;16;3,7;"Pix"
"45425";2020-08-25 00:00:00,000;"6509";"Pets";"Sudeste";8;320,8;0,13;28;2,6;"Pix"
"40838";2012-04-11 00:00:00,000;"3511";"Pets";"Sudeste";15;220,32;0,13;11;2,2;"Pix"
"52054";2020-04-16 00:00:00,000;"3565";"Pets";"Sudeste";4;116,72;0,27;24;2,8;"Pix"
"84673";2007-09-15 00:00:00,000;"2959";"Pets";"Sudeste";3;986,83;0,17;6;4,9;"Pix"
"67690";2009-12-02 00:00:00,000;"6834";"Pets";"Sudeste";9;93,07;0,25;1;3,4;"Pix"
"41412";2015-02-17 00:00:00,000;"5262";"Pets";"Sudeste";27;169,47;0,03;11;4,4;"Pix"
"76200";2015-02-12 00:00:00,000;"4648";"Pets";"Sudeste";3;822,38;0,24;9;4,5;"Pix"
"107607";2024-12-28 00:00:00,000;"6202";"Pets";"Sudeste";3;769,55;0,27;16;1;"Pix"
"77727";2017-12-09 00:00:00,000;"2344";"Pets";"Sudeste";20;35,13;0,08;10;4,4;"Pix"
"109904";2005-07-31 00:00:00,000;"2791";"Pets";"Sudeste";4;3,27;0,23;2;3,7;"Pix"
"35243";2004-06-18 00:00:00,000;"5310";"Pets";"Sudeste";17;35,3;0,15;3;2,7;"Pix"
"64642";2024-09-08 00:00:00,000;"3828";"Pets";"Sudeste";26;222,08;0,26;17;3,5;"Pix"
"39016";2015-02-10 00:00:00,000;"6541";"Pets";"Sudeste";12;13,29;0,03;6;3,8;"Pix"
"100438";2015-09-24 00:00:00,000;"2729";"Pets";"Sudeste";24;45,82;0,09;1;2;"Pix"
"34843";2014-11-14 00:00:00,000;"3437";"Pets";"Sudeste";15;95,37;0,03;3;4,8;"Pix"
"45084";2019-10-26 00:00:00,000;"2287";"Pets";"Sudeste";10;36,08;0,26;1;3,7;"Pix"
"57222";2019-04-22 00:00:00,000;"5539";"Pets";"Sudeste";19;206,98;0,18;16;4,5;"Pix"
"22467";2020-06-26 00:00:00,000;"4215";"Pets";"Sudeste";20;556,67;0,26;5;4,2;"Pix"
"57448";2014-06-25 00:00:00,000;"5964";"Pets";"Sudeste";8;3,25;0,17;18;3,2;"Pix"
"64874";2006-10-27 00:00:00,000;"3332";"Pets";"Sudeste";10;2,26;0,11;21;4,8;"Pix"
"105531";2010-09-10 00:00:00,000;"2991";"Pets";"Sudeste";4;96,59;0,25;12;3,6;"Pix"
"80890";2014-06-03 00:00:00,000;"5051";"Pets";"Sudeste";25;347,48;0,09;19;4,2;"Pix"
"36220";2006-04-01 00:00:00,000;"1893";"Pets";"Sudeste";7;7,51;0,09;7;4,5;"Pix"
"45717";2007-06-07 00:00:00,000;"5409";"Pets";"Sudeste";7;146,87;0,12;1;3,7;"Pix"
"96828";2008-11-04 00:00:00,000;"6951";"Pets";"Sudeste";26;2,36;0,09;1;4,7;"Pix"
"36601";2017-01-25 00:00:00,000;"5240";"Pets";"Sudeste";20;6,18;0,22;21;1,4;"Pix"
"114845";2022-02-14 00:00:00,000;"3340";"Pets";"Sudeste";8;636,84;0,03;4;3,4;"Pix"
"59162";2013-05-15 00:00:00,000;"6143";"Pets";"Sudeste";2;37,49;0,3;6;4,8;"Pix"
"45903";2024-01-20 00:00:00,000;"2866";"Pets";"Sudeste";27;14,38;0,09;6;3,9;"Pix"
"81778";2025-12-11 00:00:00,000;"3152";"Pets";"Sudeste";19;183,7;0,01;7;3,4;"Pix"
"51941";2012-08-24 00:00:00,000;"3704";"Pets";"Sudeste";21;128,13;0,21;25;3,2;"Pix"
"85158";2014-05-02 00:00:00,000;"4402";"Pets";"Sudeste";16;87,96;0,09;12;3,3;"Pix"
"44917";2006-12-29 00:00:00,000;"6432";"Pets";"Sudeste";26;293,78;0,12;15;3,9;"Pix"
"83865";2018-12-10 00:00:00,000;"1951";"Pets";"Sudeste";4;446,53;0,19;10;4;"Pix"
"90199";2026-02-19 00:00:00,000;"6007";"Pets";"Sudeste";7;646,62;0,21;20;3,1;"Pix"
"103963";2026-06-10 00:00:00,000;"2999";"Pets";"Sudeste";5;3,48;0,18;1;4,1;"Pix"
"67507";2013-09-06 00:00:00,000;"4600";"Pets";"Sudeste";3;9,59;0,04;23;3,1;"Pix"
"56302";2008-09-27 00:00:00,000;"6647";"Pets";"Sudeste";29;24,09;0,25;1;4,6;"Pix"
"63179";2009-01-25 00:00:00,000;"5155";"Pets";"Sudeste";15;8,9;0,07;13;3,4;"Pix"
"78351";2006-05-07 00:00:00,000;"1792";"Pets";"Sudeste";27;21,25;0,24;5;4;"Pix"
"83132";2012-01-25 00:00:00,000;"5735";"Pets";"Sudeste";18;118;0,26;27;2,7;"Pix"
"19517";2018-09-16 00:00:00,000;"1511";"Pets";"Sudeste";12;81,92;0,28;8;4,5;"Pix"
"38578";2023-03-29 00:00:00,000;"4590";"Pets";"Sudeste";10;114,85;0,24;5;4,6;"Pix"
"64572";2014-12-14 00:00:00,000;"2537";"Pets";"Sudeste";19;12,66;0,2;20;4,3;"Pix"
"45278";2026-04-20 00:00:00,000;"5095";"Pets";"Sudeste";16;493,34;0,03;3;4,4;"Pix"
"114146";2012-02-29 00:00:00,000;"3292";"Pets";"Sudeste";29;10,07;0,26;28;3,4;"Pix"
"111896";2007-01-15 00:00:00,000;"6297";"Pets";"Sudeste";22;8,62;0,07;1;3,7;"Pix"
"68790";2019-11-21 00:00:00,000;"5903";"Pets";"Sudeste";18;4,62;0,12;26;4,7;"Pix"
"110262";2021-06-06 00:00:00,000;"6428";"Pets";"Sudeste";4;382,58;0,09;20;2,3;"Pix"
"97326";2022-01-07 00:00:00,000;"4322";"Pets";"Sudeste";9;466,11;0,08;23;3,9;"Pix"
"114259";2009-07-22 00:00:00,000;"4465";"Pets";"Sudeste";27;9,64;0,22;11;2,8;"Pix"
"28629";2024-10-16 00:00:00,000;"5527";"Pets";"Sudeste";4;49,7;0,11;21;4,4;"Pix"
"83106";2015-08-27 00:00:00,000;"5123";"Pets";"Sudeste";3;1005,77;0,19;23;4,7;"Pix"
"81721";2010-11-09 00:00:00,000;"1683";"Pets";"Sudeste";6;191,65;0,22;17;2,2;"Pix"
"20540";2023-05-20 00:00:00,000;"5272";"Pets";"Sudeste";13;25,3;0,11;19;3,3;"Pix"
"113835";2019-03-08 00:00:00,000;"2588";"Pets";"Sudeste";14;31,64;0,2;11;4;"Pix"
"38599";2025-07-02 00:00:00,000;"5527";"Pets";"Sudeste";15;424,84;0,17;27;4,3;"Pix"
"105679";2020-12-29 00:00:00,000;"2211";"Pets";"Sudeste";22;3,4;0,03;10;4,1;"Pix"
"79494";2004-02-06 00:00:00,000;"5900";"Pets";"Sudeste";3;91,85;0,1;1;4,2;"Pix"
"96788";2005-10-30 00:00:00,000;"2709";"Pets";"Sudeste";28;4,91;0,23;8;2,9;"Pix"
"86174";2025-08-01 00:00:00,000;"4470";"Pets";"Sudeste";12;23,09;0,27;3;4,1;"Pix"
"52328";2009-10-03 00:00:00,000;"6812";"Pets";"Sudeste";5;1090,27;0,19;14;3,5;"Pix"
"36254";2005-05-13 00:00:00,000;"5849";"Pets";"Sudeste";8;45,29;0,28;26;2,2;"Pix"
"54281";2009-08-14 00:00:00,000;"2583";"Pets";"Sudeste";13;245,69;0,25;15;4,4;"Pix"
"44006";2016-04-27 00:00:00,000;"3223";"Pets";"Sudeste";9;1081,92;0,03;4;3,3;"Pix"
"24303";2006-01-17 00:00:00,000;"5730";"Pets";"Sudeste";7;455,23;0,03;11;4;"Pix"
"18169";2025-09-29 00:00:00,000;"6640";"Pets";"Sudeste";10;131,28;0,2;13;4,8;"Pix"
"46074";2018-12-20 00:00:00,000;"3839";"Pets";"Sudeste";29;137,08;0,1;28;4,2;"Pix"
"88458";2021-01-06 00:00:00,000;"2074";"Pets";"Sudeste";2;4,23;0,11;25;2,6;"Pix"
"101745";2016-12-22 00:00:00,000;"5195";"Pets";"Sudeste";22;6,63;0,28;9;4;"Pix"
"70721";2022-10-10 00:00:00,000;"3252";"Pets";"Sudeste";14;481,36;0,11;22;3,5;"Pix"
"92254";2024-01-13 00:00:00,000;"3022";"Pets";"Sudeste";7;65,42;0,17;2;3,7;"Pix"
"101086";2024-01-19 00:00:00,000;"2198";"Pets";"Sudeste";24;150,51;0,25;7;4,3;"Pix"
"106088";2009-03-25 00:00:00,000;"4789";"Pets";"Sudeste";22;6,35;0,06;11;2,5;"Pix"
"93432";2005-03-10 00:00:00,000;"1798";"Pets";"Sudeste";6;33,11;0,08;23;4,2;"Pix"
"28331";2014-11-07 00:00:00,000;"4015";"Pets";"Sudeste";6;17,11;0,16;27;2,2;"Pix"
"99994";2016-08-24 00:00:00,000;"1231";"Pets";"Sudeste";19;827,07;0,13;4;3,4;"Pix"
"62974";2011-02-11 00:00:00,000;"1160";"Pets";"Sudeste";11;3,02;0,17;1;4,8;"Pix"
"36080";2026-02-19 00:00:00,000;"3327";"Pets";"Sudeste";25;527,07;0,18;28;2,3;"Pix"
"32755";2019-08-16 00:00:00,000;"4841";"Pets";"Sudeste";19;349,9;0,07;24;4,8;"Pix"
"78973";2005-12-13 00:00:00,000;"3527";"Pets";"Sudeste";5;970,25;0,2;12;3,7;"Pix"
"95365";2021-10-10 00:00:00,000;"1575";"Pets";"Sudeste";2;2,04;0,08;4;3,7;"Pix"
"39158";2006-08-17 00:00:00,000;"5917";"Pets";"Sudeste";8;3,28;0,2;16;2,9;"Pix"
"65755";2016-12-06 00:00:00,000;"6204";"Pets";"Sudeste";13;3,35;0,03;19;3,4;"Pix"
"43766";2011-01-30 00:00:00,000;"3499";"Pets";"Sudeste";5;6,8;0,14;28;3,7;"Pix"
"29143";2022-02-07 00:00:00,000;"1665";"Pets";"Sudeste";25;381,72;0,03;16;3,3;"Pix"
"62522";2010-11-14 00:00:00,000;"4730";"Pets";"Sudeste";20;6;0,23;24;2,4;"Pix"
"47571";2010-12-24 00:00:00,000;"1419";"Pets";"Sudeste";7;360,11;0,16;11;4,8;"Pix"
"74903";2021-01-19 00:00:00,000;"4382";"Pets";"Sudeste";6;18,79;0,07;17;4,3;"Pix"
"91362";2019-01-28 00:00:00,000;"6068";"Pets";"Sudeste";13;50,1;0,15;10;2,6;"Pix"
"62671";2021-09-21 00:00:00,000;"5916";"Pets";"Sudeste";19;2;0,26;22;4;"Pix"
"113691";2020-08-11 00:00:00,000;"1251";"Pets";"Sudeste";6;4,74;0,02;8;1,4;"Pix"
"104664";2011-01-21 00:00:00,000;"2504";"Pets";"Sudeste";6;29,82;0,05;26;4,5;"Pix"
"92019";2016-07-11 00:00:00,000;"1047";"Pets";"Sudeste";2;306,93;0,13;9;3,9;"Pix"
"97527";2016-08-31 00:00:00,000;"4014";"Pets";"Sudeste";2;8,55;0,03;18;4,6;"Pix"
"52118";2011-07-03 00:00:00,000;"1985";"Pets";"Sudeste";19;483,94;0,14;17;3,6;"Pix"
"86013";2024-01-29 00:00:00,000;"1834";"Pets";"Sudeste";18;391,93;0,29;7;3,5;"Pix"
"66280";2023-12-11 00:00:00,000;"6075";"Pets";"Sudeste";5;49,51;0,28;3;3,9;"Pix"
"23420";2007-02-18 00:00:00,000;"1820";"Pets";"Sudeste";11;26,02;0,21;4;4,9;"Pix"
"61753";2010-02-24 00:00:00,000;"3209";"Pets";"Sudeste";4;5,55;0,21;2;2,6;"Pix"
"52950";2023-08-24 00:00:00,000;"4775";"Pets";"Sudeste";23;270,9;0,11;10;4,1;"Pix"
"43952";2025-11-05 00:00:00,000;"6932";"Pets";"Sudeste";18;235,9;0,03;1;3,9;"Pix"
"64713";2023-07-02 00:00:00,000;"2871";"Pets";"Sudeste";23;25,18;0,28;3;4,8;"Pix"
"44271";2007-05-28 00:00:00,000;"2586";"Pets";"Sudeste";13;57,15;0,01;19;3,9;"Pix"
"77248";2011-11-14 00:00:00,000;"5057";"Pets";"Sudeste";10;558,3;0,14;17;2,2;"Pix"
"54438";2015-12-19 00:00:00,000;"3147";"Pets";"Sudeste";16;2,91;0,1;13;3,1;"Pix"
"93686";2016-01-10 00:00:00,000;"5154";"Pets";"Sudeste";8;233,63;0,02;25;3,3;"Pix"
"100915";2025-01-14 00:00:00,000;"2185";"Pets";"Sudeste";7;2,46;0,28;17;4,4;"Pix"
"43892";2023-05-03 00:00:00,000;"5874";"Pets";"Sudeste";2;58,78;0,16;2;2,9;"Pix"
"46976";2004-07-31 00:00:00,000;"1500";"Pets";"Sudeste";11;370,12;0,17;19;2,1;"Pix"
"52738";2026-02-15 00:00:00,000;"1657";"Pets";"Sudeste";6;582,4;0,3;1;4,1;"Pix"
"95899";2017-02-21 00:00:00,000;"2383";"Pets";"Sudeste";3;38,61;0,22;7;2,2;"Pix"
"52272";2010-12-09 00:00:00,000;"2100";"Pets";"Sudeste";8;173,58;0,27;13;3,9;"Pix"
"30650";2018-01-09 00:00:00,000;"2451";"Pets";"Sudeste";24;655,5;0,17;3;3,9;"Pix"
"56275";2019-07-18 00:00:00,000;"1744";"Pets";"Sudeste";7;257,23;0,02;5;2,6;"Pix"
"64406";2011-10-05 00:00:00,000;"6407";"Pets";"Sudeste";5;53,82;0,14;15;2,8;"Pix"
"113690";2025-06-03 00:00:00,000;"5006";"Pets";"Sudeste";8;23,57;0,12;18;3,4;"Pix"
"69401";2015-01-04 00:00:00,000;"1187";"Pets";"Sudeste";26;42,76;0,06;1;4,4;"Pix"
"106712";2026-04-07 00:00:00,000;"6589";"Pets";"Sudeste";11;250,65;0,04;4;2,8;"Pix"
"58345";2004-08-04 00:00:00,000;"5882";"Pets";"Sudeste";25;2,64;0,04;13;4,5;"Pix"
"93852";2021-06-05 00:00:00,000;"2113";"Pets";"Sudeste";4;31,66;0,08;18;3,2;"Pix"
"23479";2021-04-03 00:00:00,000;"5288";"Pets";"Sudeste";12;21,48;0,12;1;4,4;"Pix"
"101272";2004-05-10 00:00:00,000;"5620";"Pets";"Sudeste";8;462,82;0,16;12;3,9;"Pix"
"85287";2021-09-13 00:00:00,000;"5167";"Pets";"Sudeste";13;49,34;0,22;26;3,9;"Pix"
"74599";2006-07-04 00:00:00,000;"2899";"Pets";"Sudeste";28;206,72;0,3;20;3,4;"Pix"
"111408";2007-11-11 00:00:00,000;"4293";"Pets";"Sudeste";27;39,27;0,14;26;3,4;"Pix"
"30433";2012-03-08 00:00:00,000;"6383";"Pets";"Sudeste";5;8,21;0,17;2;4,3;"Pix"
"66621";2019-12-07 00:00:00,000;"3873";"Pets";"Sudeste";21;885,77;0,22;19;3;"Pix"
"50952";2005-11-29 00:00:00,000;"3428";"Pets";"Sudeste";9;343,1;0,17;18;3,4;"Pix"
"27252";2020-03-28 00:00:00,000;"5607";"Pets";"Sudeste";4;545,76;0,13;5;4,8;"Pix"
"36255";2004-05-02 00:00:00,000;"4999";"Pets";"Sudeste";21;23,68;0,22;11;2,5;"Pix"
"20806";2015-04-07 00:00:00,000;"3314";"Pets";"Sudeste";20;63,19;0,23;7;3,2;"Pix"
"25910";2019-05-15 00:00:00,000;"6473";"Pets";"Sudeste";4;243,31;0,13;18;3,2;"Pix"
"24957";2006-05-21 00:00:00,000;"5410";"Pets";"Sudeste";3;91,11;0,1;22;4,6;"Pix"
"45730";2025-12-27 00:00:00,000;"1236";"Pets";"Sudeste";5;13,9;0,23;26;4,5;"Pix"
"89125";2017-02-13 00:00:00,000;"1146";"Pets";"Sudeste";7;2,13;0,28;2;3,8;"Pix"
"96838";2011-10-15 00:00:00,000;"3811";"Pets";"Sudeste";15;107,08;0,21;16;3,2;"Pix"
"89018";2016-02-18 00:00:00,000;"3925";"Pets";"Sudeste";2;597,81;0,05;18;4,7;"Pix"
"97980";2018-01-31 00:00:00,000;"2573";"Pets";"Sudeste";10;2,01;0,08;9;3,6;"Pix"
"70690";2016-06-04 00:00:00,000;"1853";"Pets";"Sudeste";6;2,34;0,3;18;3,6;"Pix"
"26306";2021-07-28 00:00:00,000;"3543";"Pets";"Sudeste";12;4,43;0,17;7;4,2;"Pix"
"39968";2012-02-23 00:00:00,000;"2416";"Pets";"Sudeste";9;6,58;0,23;22;4,2;"Pix"
"30848";2020-02-19 00:00:00,000;"4243";"Pets";"Sudeste";11;86,81;0,28;11;4,5;"Pix"
"39244";2014-11-05 00:00:00,000;"1736";"Pets";"Sudeste";4;2,89;0,29;7;4,3;"Pix"
"19847";2006-01-11 00:00:00,000;"4076";"Pets";"Sudeste";14;637,72;0,03;15;3,9;"Pix"
"57046";2009-10-24 00:00:00,000;"3017";"Pets";"Sudeste";18;15,52;0,17;1;4,6;"Pix"
"95054";2017-10-09 00:00:00,000;"6156";"Pets";"Sudeste";2;5,53;0,27;7;4,7;"Pix"
"89777";2016-08-12 00:00:00,000;"3840";"Pets";"Sudeste";26;217,83;0,27;11;3,5;"Pix"
"87956";2009-12-23 00:00:00,000;"5158";"Pets";"Sudeste";9;17,42;0,09;8;1,8;"Pix"
"75398";2006-01-13 00:00:00,000;"4673";"Pets";"Sudeste";27;4,02;0,05;19;3,4;"Pix"
"59425";2014-06-25 00:00:00,000;"5633";"Pets";"Sudeste";19;2,69;0,17;2;3,8;"Pix"
"46057";2015-06-28 00:00:00,000;"4770";"Pets";"Sudeste";7;160,83;0,13;11;3;"Pix"
"37201";2011-07-03 00:00:00,000;"4930";"Pets";"Sudeste";2;5,44;0,03;13;4,9;"Pix"
"110541";2014-03-18 00:00:00,000;"1540";"Pets";"Sudeste";12;68,43;0,14;13;3,4;"Pix"
"76065";2018-10-07 00:00:00,000;"1071";"Pets";"Sudeste";2;906,32;0,28;3;4,5;"Pix"
"50046";2020-05-08 00:00:00,000;"4751";"Pets";"Sudeste";9;4,86;0,18;8;3,5;"Pix"
"40215";2023-12-01 00:00:00,000;"4205";"Pets";"Sudeste";5;2,63;0,25;11;3,7;"Pix"
"39663";2023-09-17 00:00:00,000;"1915";"Pets";"Sudeste";14;59,5;0,15;6;4,2;"Pix"
"18595";2020-09-14 00:00:00,000;"6416";"Pets";"Sudeste";19;3,5;0,27;10;4,9;"Pix"
"50613";2005-02-07 00:00:00,000;"4614";"Pets";"Sudeste";3;3,9;0,1;28;3,7;"Pix"
"71828";2013-10-27 00:00:00,000;"2438";"Pets";"Sudeste";16;371,79;0,21;1;4,5;"Pix"
"103387";2007-10-26 00:00:00,000;"3466";"Pets";"Sudeste";18;32,14;0,23;4;4,6;"Pix"
"63753";2020-01-14 00:00:00,000;"2151";"Pets";"Sudeste";14;100,23;0,13;18;4,9;"Pix"
"62356";2015-04-15 00:00:00,000;"3313";"Pets";"Sudeste";3;306,55;0,25;4;2,4;"Pix"
"108976";2021-06-01 00:00:00,000;"2089";"Pets";"Sudeste";18;2,03;0,1;21;3,1;"Pix"
"64835";2025-11-18 00:00:00,000;"1077";"Pets";"Sudeste";3;126,64;0,1;3;3,5;"Pix"
"80850";2011-01-27 00:00:00,000;"4785";"Pets";"Sudeste";23;234,65;0,05;25;4,4;"Pix"
"81125";2012-01-03 00:00:00,000;"4667";"Pets";"Sudeste";21;206,48;0,22;27;1,5;"Pix"
"60295";2025-01-21 00:00:00,000;"4303";"Pets";"Sudeste";20;324,75;0,04;3;4,3;"Pix"
"104911";2021-06-14 00:00:00,000;"3767";"Pets";"Sudeste";5;602,34;0,03;21;2,7;"Pix"
"34850";2026-02-03 00:00:00,000;"2807";"Pets";"Sudeste";19;633,01;0,23;4;3,9;"Pix"
"40678";2005-07-25 00:00:00,000;"5063";"Pets";"Sudeste";10;7,23;0,14;25;3,3;"Pix"
"56627";2012-12-02 00:00:00,000;"5583";"Pets";"Sudeste";8;306,41;0,12;17;4,7;"Pix"
"99581";2004-06-22 00:00:00,000;"2483";"Pets";"Sudeste";10;24,28;0,17;18;4,5;"Pix"
"61496";2016-04-29 00:00:00,000;"4074";"Pets";"Sudeste";14;7,94;0,29;1;4,4;"Pix"
"20869";2018-04-10 00:00:00,000;"3033";"Pets";"Sudeste";16;62,17;0,05;17;4,9;"Pix"
"37491";2008-02-24 00:00:00,000;"4295";"Pets";"Sudeste";19;50,18;0,27;27;3,1;"Pix"
"29394";2017-03-10 00:00:00,000;"1758";"Pets";"Sudeste";2;69,96;0,07;23;1,1;"Pix"
"92274";2011-07-02 00:00:00,000;"3607";"Pets";"Sudeste";18;6,92;0,08;17;4,3;"Pix"
"64598";2007-06-03 00:00:00,000;"4395";"Pets";"Sudeste";2;109,38;0,17;18;3,5;"Pix"
"33737";2018-03-11 00:00:00,000;"3130";"Pets";"Sudeste";10;289,9;0,05;25;2,8;"Pix"
"92109";2022-01-03 00:00:00,000;"1929";"Pets";"Sudeste";4;10,62;0,13;23;2,6;"Pix"
"28668";2015-05-13 00:00:00,000;"6905";"Pets";"Sudeste";9;32,76;0,11;20;2,4;"Pix"
"109799";2004-03-22 00:00:00,000;"2323";"Pets";"Sudeste";10;12,61;0,09;14;3,8;"Pix"
"70360";2026-03-28 00:00:00,000;"5460";"Pets";"Sudeste";29;361,11;0,09;24;4,2;"Pix"
"73092";2019-08-04 00:00:00,000;"6911";"Pets";"Sudeste";15;150,53;0,08;26;1,7;"Pix"
"71387";2021-07-18 00:00:00,000;"2449";"Pets";"Sudeste";5;107,63;0,23;4;3;"Pix"
"72795";2025-11-18 00:00:00,000;"3241";"Pets";"Sudeste";4;956,11;0,02;22;4,6;"Pix"
"55061";2012-10-21 00:00:00,000;"2691";"Pets";"Sudeste";26;2,56;0,15;23;4,4;"Pix"
"109712";2019-04-01 00:00:00,000;"4723";"Pets";"Sudeste";3;19,04;0,3;24;3,1;"Pix"
"24732";2020-02-15 00:00:00,000;"4477";"Pets";"Sudeste";13;79,81;0,25;1;2,2;"Pix"
"98981";2010-03-23 00:00:00,000;"6146";"Pets";"Sudeste";4;7,79;0,12;7;4;"Pix"
"40848";2023-04-16 00:00:00,000;"4581";"Pets";"Sudeste";4;81,51;0,18;21;2,4;"Pix"
"31879";2020-02-22 00:00:00,000;"2644";"Pets";"Sudeste";2;10,94;0,02;18;3,7;"Pix"
"78276";2008-10-16 00:00:00,000;"5912";"Pets";"Sudeste";15;38,75;0,24;28;4,5;"Pix"
"84661";2014-05-08 00:00:00,000;"6816";"Pets";"Sudeste";2;56,13;0,17;7;4,1;"Pix"
"33516";2016-08-08 00:00:00,000;"4927";"Pets";"Sudeste";16;57,53;0,06;28;3,3;"Pix"
"80423";2024-01-24 00:00:00,000;"1314";"Pets";"Sudeste";17;55,02;0,15;15;2,8;"Pix"
"106780";2007-08-17 00:00:00,000;"1982";"Pets";"Sudeste";2;20,2;0,16;1;3,8;"Pix"
"28225";2005-07-18 00:00:00,000;"2956";"Pets";"Sudeste";3;3,52;0,25;2;4,2;"Pix"
"104860";2019-06-02 00:00:00,000;"4735";"Pets";"Sudeste";3;6,49;0,16;3;2,4;"Pix"
"22881";2009-10-26 00:00:00,000;"2602";"Pets";"Sudeste";18;621,27;0,23;2;4,2;"Pix"
"82116";2008-03-02 00:00:00,000;"5748";"Pets";"Sudeste";9;991,05;0,19;4;2,8;"Pix"
"72856";2022-06-26 00:00:00,000;"3027";"Pets";"Sudeste";2;53,3;0,13;28;2,9;"Pix"
"59054";2005-05-12 00:00:00,000;"6610";"Pets";"Sudeste";15;6,39;0,08;23;3,6;"Pix"
"96326";2005-03-15 00:00:00,000;"1649";"Pets";"Sudeste";11;291,76;0,2;1;3,8;"Pix"
"92278";2019-02-14 00:00:00,000;"1564";"Pets";"Sudeste";3;14,56;0,02;20;3,1;"Pix"
"27443";2015-10-24 00:00:00,000;"3965";"Pets";"Sudeste";5;7,48;0,14;11;2,7;"Pix"
"92400";2012-05-11 00:00:00,000;"6213";"Pets";"Sudeste";7;221,92;0,21;5;4;"Pix"
"43285";2021-02-22 00:00:00,000;"6084";"Pets";"Sudeste";13;6,62;0,07;27;3,7;"Pix"
"54593";2006-07-04 00:00:00,000;"6764";"Pets";"Sudeste";15;201,75;0,05;5;2,1;"Pix"
"83839";2025-12-08 00:00:00,000;"1193";"Pets";"Sudeste";19;303,79;0,06;11;3,7;"Pix"
"67330";2006-12-01 00:00:00,000;"1070";"Pets";"Sudeste";4;5,34;0,07;3;2,9;"Pix"
"27746";2014-11-15 00:00:00,000;"5744";"Pets";"Sudeste";18;164,42;0,18;2;2,8;"Pix"
"50450";2004-06-06 00:00:00,000;"2008";"Pets";"Sudeste";11;3,76;0,15;27;3,4;"Pix"
"100724";2020-05-10 00:00:00,000;"1901";"Pets";"Sudeste";25;6,05;0,27;1;4,8;"Pix"
"86582";2014-11-01 00:00:00,000;"1598";"Pets";"Sudeste";3;258,31;0,07;3;4,9;"Pix"
"22801";2023-12-12 00:00:00,000;"5328";"Pets";"Sudeste";3;3,43;0,23;11;3,4;"Pix"
"105801";2016-11-23 00:00:00,000;"2059";"Pets";"Sudeste";8;2,54;0,28;6;2,9;"Pix"
"86378";2022-05-11 00:00:00,000;"4571";"Pets";"Sudeste";8;182,26;0,2;5;4,2;"Pix"
"25984";2026-03-11 00:00:00,000;"3069";"Pets";"Sudeste";3;143,28;0,27;26;4;"Pix"
"105085";2006-08-02 00:00:00,000;"5154";"Pets";"Sudeste";5;3,52;0,17;4;3,1;"Pix"
"59714";2023-12-12 00:00:00,000;"5614";"Pets";"Sudeste";23;7,53;0,24;13;3,5;"Pix"
"75948";2011-06-25 00:00:00,000;"3904";"Pets";"Sudeste";2;5,84;0,22;1;4,3;"Pix"
"94610";2013-12-11 00:00:00,000;"2060";"Pets";"Sudeste";11;22,16;0,09;13;4,6;"Pix"
"95883";2009-09-13 00:00:00,000;"4167";"Pets";"Sudeste";12;462,63;0,2;11;2,3;"Pix"
"52758";2014-06-15 00:00:00,000;"5717";"Pets";"Sudeste";7;406,04;0,28;7;4;"Pix"
"34209";2013-06-08 00:00:00,000;"3196";"Pets";"Sudeste";17;20,49;0,18;23;4,1;"Pix"
