Data do Pedido;Categoria Produto;Região;Quantidade Vedida;Preço Unitário;Desconto;Quantidade de Dias Entrega;Avaliação do Cliente;Metodo de Pagamento;Valor total venda;Valor total desconto aplicado;Data do Pedido Dia;Data do Pedido Mês;Data do Pedido Ano
2018-04-15 00:00:00,000;"Beleza e Cosméticos";"Sul";23;7,76;0,3;7;5;"Boleto";124,936;53,544;"15";"04";"2018"
2009-06-07 00:00:00,000;"Beleza e Cosméticos";"Sul";4;20,4;0,27;1;5;"Boleto";59,568;22,032;"07";"06";"2009"
2008-10-26 00:00:00,000;"Beleza e Cosméticos";"Sul";2;235,63;0,21;13;5;"Boleto";372,2954;98,96459999999999;"26";"10";"2008"
2008-04-07 00:00:00,000;"Beleza e Cosméticos";"Sul";2;80,04;0,29;2;5;"Boleto";113,6568;46,4232;"07";"04";"2008"
2018-01-10 00:00:00,000;"Beleza e Cosméticos";"Sul";2;5,69;0,28;3;5;"Boleto";8,1936;3,1864000000000003;"10";"01";"2018"
2017-04-06 00:00:00,000;"Beleza e Cosméticos";"Sul";20;27,06;0,06;5;5;"Boleto";508,72799999999995;32,472;"06";"04";"2017"
2021-01-24 00:00:00,000;"Roupas e Acessórios";"Sul";6;2,16;0,11;2;5;"Boleto";11,534400000000002;1,4256;"24";"01";"2021"
2011-07-18 00:00:00,000;"Roupas e Acessórios";"Sul";3;42,84;0,04;17;5;"Boleto";123,37920000000001;5,1408000000000005;"18";"07";"2011"
2017-03-09 00:00:00,000;"Roupas e Acessórios";"Sul";4;152,39;0,03;13;5;"Boleto";591,2732;18,286799999999996;"09";"03";"2017"
2007-07-29 00:00:00,000;"Roupas e Acessórios";"Sul";4;35,59;0,15;13;5;"Boleto";121,00600000000001;21,354000000000003;"29";"07";"2007"
2016-05-30 00:00:00,000;"Roupas e Acessórios";"Sul";25;30,1;0,08;10;5;"Boleto";692,3;60,20000000000001;"30";"05";"2016"
2004-03-20 00:00:00,000;"Roupas e Acessórios";"Sul";5;592,61;0,03;17;5;"Boleto";2874,1585000000005;88,8915;"20";"03";"2004"
2021-06-18 00:00:00,000;"Roupas e Acessórios";"Sul";17;893,85;0,01;9;5;"Boleto";15043,4955;151,95450000000002;"18";"06";"2021"
2015-08-24 00:00:00,000;"Roupas e Acessórios";"Sul";17;9,9;0,11;4;5;"Boleto";149,787;18,512999999999998;"24";"08";"2015"
2008-01-14 00:00:00,000;"Roupas e Acessórios";"Sul";15;991,43;0,08;1;5;"Boleto";13681,734;1189,716;"14";"01";"2008"
2011-02-13 00:00:00,000;"Roupas e Acessórios";"Sul";4;56,6;0,07;11;5;"Boleto";210,552;15,848000000000003;"13";"02";"2011"
2008-03-15 00:00:00,000;"Roupas e Acessórios";"Sul";4;283;0,23;12;5;"Boleto";871,64;260,36;"15";"03";"2008"
2014-10-09 00:00:00,000;"Roupas e Acessórios";"Sul";28;3,47;0,08;5;5;"Boleto";89,3872;7,7728;"09";"10";"2014"
2017-05-17 00:00:00,000;"Roupas e Acessórios";"Sul";5;877,03;0,01;14;5;"Boleto";4341,2985;43,8515;"17";"05";"2017"
2013-07-05 00:00:00,000;"Roupas e Acessórios";"Sul";9;422,28;0,3;4;5;"Boleto";2660,364;1140,156;"05";"07";"2013"
2013-01-19 00:00:00,000;"Roupas e Acessórios";"Sul";25;5,67;0,07;18;5;"Boleto";131,8275;9,9225000000000012;"19";"01";"2013"
2009-04-13 00:00:00,000;"Roupas e Acessórios";"Sul";8;7,04;0,01;6;5;"Boleto";55,7568;0,5632;"13";"04";"2009"
2011-04-09 00:00:00,000;"Roupas e Acessórios";"Sul";4;4,28;0,09;17;5;"Boleto";15,5792;1,5408;"09";"04";"2011"
2013-01-05 00:00:00,000;"Roupas e Acessórios";"Sul";8;2,84;0,19;17;5;"Boleto";18,4032;4,3168;"05";"01";"2013"
2025-12-20 00:00:00,000;"Roupas e Acessórios";"Sul";24;11,41;0,15;5;5;"Boleto";232,76399999999998;41,076;"20";"12";"2025"
2014-06-09 00:00:00,000;"Roupas e Acessórios";"Sul";4;103,77;0,13;2;5;"Boleto";361,1196;53,9604;"09";"06";"2014"
2005-12-23 00:00:00,000;"Roupas e Acessórios";"Sul";8;352,99;0,21;13;5;"Boleto";2230,8968;593,0232;"23";"12";"2005"
2023-09-22 00:00:00,000;"Roupas e Acessórios";"Sul";5;9,42;0,06;2;5;"Boleto";44,274;2,8259999999999996;"22";"09";"2023"
2011-08-26 00:00:00,000;"Roupas e Acessórios";"Sul";24;7,45;0,05;6;5;"Boleto";169,86;8,9400000000000013;"26";"08";"2011"
2009-08-08 00:00:00,000;"Roupas e Acessórios";"Sul";2;288;0,03;6;5;"Boleto";558,72;17,28;"08";"08";"2009"
2015-11-26 00:00:00,000;"Roupas e Acessórios";"Sul";11;18,02;0,03;1;5;"Boleto";192,27339999999998;5,9466;"26";"11";"2015"
2025-05-28 00:00:00,000;"Roupas e Acessórios";"Sul";6;921,42;0,14;2;5;"Boleto";4754,5272;773,9928000000001;"28";"05";"2025"
2018-06-19 00:00:00,000;"Roupas e Acessórios";"Sul";2;3,03;0,05;6;5;"Boleto";5,757;0,303;"19";"06";"2018"
2015-02-14 00:00:00,000;"Roupas e Acessórios";"Sul";5;450,41;0,24;9;5;"Boleto";1711,558;540,492;"14";"02";"2015"
2015-09-11 00:00:00,000;"Roupas e Acessórios";"Sul";17;10,73;0,06;1;5;"Boleto";171,4654;10,944600000000001;"11";"09";"2015"
2021-12-07 00:00:00,000;"Roupas e Acessórios";"Sul";9;11,4;0,16;19;5;"Boleto";86,184;16,416;"07";"12";"2021"
2010-08-07 00:00:00,000;"Roupas e Acessórios";"Sul";4;6,27;0,04;1;5;"Boleto";24,0768;1,0031999999999999;"07";"08";"2010"
2010-01-22 00:00:00,000;"Roupas e Acessórios";"Sul";2;72,44;0,28;1;5;"Boleto";104,3136;40,5664;"22";"01";"2010"
2008-10-09 00:00:00,000;"Roupas e Acessórios";"Sul";27;11,23;0,14;2;5;"Boleto";260,7606;42,449400000000004;"09";"10";"2008"
2025-10-26 00:00:00,000;"Roupas e Acessórios";"Sul";4;85,37;0,02;5;5;"Boleto";334,6504;6,8296;"26";"10";"2025"
2008-07-26 00:00:00,000;"Roupas e Acessórios";"Sul";8;26,62;0,13;5;5;"Boleto";185,2752;27,684800000000003;"26";"07";"2008"
2026-04-22 00:00:00,000;"Roupas e Acessórios";"Sul";12;7,94;0,28;1;5;"Boleto";68,6016;26,678400000000003;"22";"04";"2026"
2008-04-17 00:00:00,000;"Roupas e Acessórios";"Sul";9;125,48;0,08;13;5;"Boleto";1038,9744;90,3456;"17";"04";"2008"
2022-10-25 00:00:00,000;"Roupas e Acessórios";"Sul";5;3,7;0,29;1;5;"Boleto";13,135000000000002;5,365;"25";"10";"2022"
2012-01-14 00:00:00,000;"Roupas e Acessórios";"Sul";3;6,82;0,04;19;5;"Boleto";19,6416;0,81840000000000013;"14";"01";"2012"
2015-03-08 00:00:00,000;"Roupas e Acessórios";"Sul";2;3,59;0,04;11;5;"Boleto";6,8927999999999994;0,2872;"08";"03";"2015"
2006-04-05 00:00:00,000;"Roupas e Acessórios";"Sul";18;43,36;0,14;2;5;"Boleto";671,2128;109,2672;"05";"04";"2006"
2025-02-07 00:00:00,000;"Roupas e Acessórios";"Sul";10;6,47;0,16;2;5;"Boleto";54,348;10,351999999999999;"07";"02";"2025"
2013-12-06 00:00:00,000;"Roupas e Acessórios";"Sul";27;27,21;0,05;11;5;"Boleto";697,9365;36,7335;"06";"12";"2013"
2006-09-02 00:00:00,000;"Roupas e Acessórios";"Sul";2;782,25;0,15;19;5;"Boleto";1329,825;234,67499999999998;"02";"09";"2006"
2015-08-11 00:00:00,000;"Roupas e Acessórios";"Sul";6;169,88;0,22;3;5;"Boleto";795,03839999999991;224,24159999999998;"11";"08";"2015"
2008-04-28 00:00:00,000;"Roupas e Acessórios";"Sul";20;187,11;0,02;5;5;"Boleto";3667,356;74,844000000000008;"28";"04";"2008"
2004-12-06 00:00:00,000;"Roupas e Acessórios";"Sul";11;128,31;0,2;4;5;"Boleto";1129,128;282,28200000000004;"06";"12";"2004"
2007-10-05 00:00:00,000;"Roupas e Acessórios";"Sul";21;444,46;0,07;17;5;"Boleto";8680,3038;653,35620000000006;"05";"10";"2007"
2009-01-08 00:00:00,000;"Roupas e Acessórios";"Sul";12;9,5;0,16;1;5;"Boleto";95,76;18,240000000000002;"08";"01";"2009"
2017-02-05 00:00:00,000;"Roupas e Acessórios";"Sul";14;57,07;0,16;4;5;"Boleto";671,1432;127,8368;"05";"02";"2017"
2022-03-05 00:00:00,000;"Roupas e Acessórios";"Sul";8;16,89;0,22;7;5;"Boleto";105,3936;29,7264;"05";"03";"2022"
2016-03-22 00:00:00,000;"Roupas e Acessórios";"Sul";12;37,38;0,04;2;5;"Boleto";430,61760000000004;17,9424;"22";"03";"2016"
2018-07-31 00:00:00,000;"Roupas e Acessórios";"Sul";26;2,41;0,15;15;5;"Boleto";53,261;9,399;"31";"07";"2018"
2022-05-07 00:00:00,000;"Roupas e Acessórios";"Sul";11;99,33;0,06;5;5;"Boleto";1027,0722;65,5578;"07";"05";"2022"
2004-08-18 00:00:00,000;"Roupas e Acessórios";"Sul";19;49,47;0,07;14;5;"Boleto";874,1349;65,7951;"18";"08";"2004"
2013-11-11 00:00:00,000;"Roupas e Acessórios";"Sul";4;6,81;0,26;2;5;"Boleto";20,1576;7,0824;"11";"11";"2013"
2023-04-03 00:00:00,000;"Roupas e Acessórios";"Sul";12;4,6;0,23;10;5;"Boleto";42,504;12,696000000000002;"03";"04";"2023"
2004-05-28 00:00:00,000;"Roupas e Acessórios";"Sul";4;261,26;0,24;1;5;"Boleto";794,23039999999992;250,8096;"28";"05";"2004"
2015-10-25 00:00:00,000;"Roupas e Acessórios";"Sul";16;22,67;0,1;9;5;"Boleto";326,44800000000004;36,272000000000006;"25";"10";"2015"
2007-02-23 00:00:00,000;"Roupas e Acessórios";"Sul";4;435,87;0,16;18;5;"Boleto";1464,5232;278,9568;"23";"02";"2007"
2011-04-08 00:00:00,000;"Roupas e Acessórios";"Sul";27;243,08;0,09;10;5;"Boleto";5972,4756000000007;590,6844000000001;"08";"04";"2011"
2015-01-17 00:00:00,000;"Roupas e Acessórios";"Sul";10;2,58;0,08;19;5;"Boleto";23,736;2,064;"17";"01";"2015"
2024-05-10 00:00:00,000;"Roupas e Acessórios";"Sul";2;767,99;0,23;1;5;"Boleto";1182,7046;353,27540000000005;"10";"05";"2024"
2005-01-03 00:00:00,000;"Roupas e Acessórios";"Sul";2;660,36;0,07;5;5;"Boleto";1228,2696;92,450400000000016;"03";"01";"2005"
2016-05-16 00:00:00,000;"Roupas e Acessórios";"Sul";14;221,18;0,09;13;5;"Boleto";2817,8332;278,68679999999995;"16";"05";"2016"
2013-02-13 00:00:00,000;"Roupas e Acessórios";"Sul";5;61,13;0,23;4;5;"Boleto";235,3505;70,299500000000009;"13";"02";"2013"
2010-06-11 00:00:00,000;"Roupas e Acessórios";"Sul";4;435,61;0,08;16;5;"Boleto";1603,0448000000001;139,39520000000002;"11";"06";"2010"
2019-11-17 00:00:00,000;"Roupas e Acessórios";"Sul";13;12,93;0,13;7;5;"Boleto";146,2383;21,8517;"17";"11";"2019"
2012-10-26 00:00:00,000;"Roupas e Acessórios";"Sul";6;162,06;0,22;6;5;"Boleto";758,44080000000008;213,9192;"26";"10";"2012"
2017-05-30 00:00:00,000;"Roupas e Acessórios";"Sul";21;4,56;0,13;6;5;"Boleto";83,311199999999985;12,4488;"30";"05";"2017"
2017-05-19 00:00:00,000;"Roupas e Acessórios";"Sul";27;7,38;0,23;14;5;"Boleto";153,43019999999999;45,8298;"19";"05";"2017"
2009-03-29 00:00:00,000;"Roupas e Acessórios";"Sul";19;136,65;0,28;2;5;"Boleto";1869,372;726,97800000000018;"29";"03";"2009"
2019-09-10 00:00:00,000;"Roupas e Acessórios";"Sul";6;250,91;0,16;10;5;"Boleto";1264,5864;240,8736;"10";"09";"2019"
2015-01-29 00:00:00,000;"Roupas e Acessórios";"Sul";25;6,68;0,15;7;5;"Boleto";141,95;25,05;"29";"01";"2015"
2009-05-09 00:00:00,000;"Roupas e Acessórios";"Sul";8;3,86;0,22;5;5;"Boleto";24,086399999999998;6,7936;"09";"05";"2009"
2020-03-23 00:00:00,000;"Roupas e Acessórios";"Sul";2;166,19;0,26;9;5;"Boleto";245,9612;86,4188;"23";"03";"2020"
2008-07-29 00:00:00,000;"Roupas e Acessórios";"Sul";3;85,5;0,05;4;5;"Boleto";243,67499999999998;12,825000000000001;"29";"07";"2008"
2006-05-11 00:00:00,000;"Roupas e Acessórios";"Sul";12;33,18;0,23;9;5;"Boleto";306,58320000000003;91,5768;"11";"05";"2006"
2012-09-06 00:00:00,000;"Roupas e Acessórios";"Sul";17;81,48;0,29;17;5;"Boleto";983,46360000000016;401,69640000000004;"06";"09";"2012"
2008-10-29 00:00:00,000;"Roupas e Acessórios";"Sul";11;24,84;0,18;1;5;"Boleto";224,0568;49,1832;"29";"10";"2008"
2016-06-30 00:00:00,000;"Roupas e Acessórios";"Sul";26;37,73;0,28;5;5;"Boleto";706,30559999999991;274,67440000000005;"30";"06";"2016"
2023-10-04 00:00:00,000;"Roupas e Acessórios";"Sul";28;3,49;0,12;1;5;"Boleto";85,9936;11,7264;"04";"10";"2023"
2020-07-27 00:00:00,000;"Roupas e Acessórios";"Sul";8;21,55;0,17;16;5;"Boleto";143,092;29,308000000000003;"27";"07";"2020"
2006-06-30 00:00:00,000;"Roupas e Acessórios";"Sul";12;2,17;0,22;16;5;"Boleto";20,3112;5,7288;"30";"06";"2006"
2017-09-25 00:00:00,000;"Roupas e Acessórios";"Sul";6;11,88;0,06;6;5;"Boleto";67,0032;4,2768;"25";"09";"2017"
2014-11-24 00:00:00,000;"Roupas e Acessórios";"Sul";3;13,38;0,29;9;5;"Boleto";28,4994;11,6406;"24";"11";"2014"
2015-08-18 00:00:00,000;"Roupas e Acessórios";"Sul";2;2,79;0,27;22;5;"Boleto";4,0733999999999995;1,5066000000000002;"18";"08";"2015"
2007-03-10 00:00:00,000;"Roupas e Acessórios";"Sul";29;89,44;0,05;8;5;"Boleto";2464,072;129,68800000000002;"10";"03";"2007"
2012-07-23 00:00:00,000;"Roupas e Acessórios";"Sul";11;4,35;0,24;17;5;"Boleto";36,366;11,483999999999998;"23";"07";"2012"
2017-04-22 00:00:00,000;"Roupas e Acessórios";"Sul";20;14,02;0,2;9;5;"Boleto";224,32;56,080000000000005;"22";"04";"2017"
2025-05-21 00:00:00,000;"Roupas e Acessórios";"Sul";20;7,63;0,28;12;5;"Boleto";109,872;42,728;"21";"05";"2025"
2025-10-04 00:00:00,000;"Eletrônicos";"Sul";29;644,77;0,09;13;5;"Boleto";17015,4803;1682,8497;"04";"10";"2025"
2008-03-19 00:00:00,000;"Eletrônicos";"Sul";12;50,84;0,17;8;5;"Boleto";506,3664;103,71360000000001;"19";"03";"2008"
2023-04-05 00:00:00,000;"Eletrônicos";"Sul";5;66,03;0,09;18;5;"Boleto";300,4365;29,713500000000003;"05";"04";"2023"
2024-02-06 00:00:00,000;"Eletrônicos";"Sul";22;31,16;0,1;1;5;"Boleto";616,968;68,552;"06";"02";"2024"
2020-12-25 00:00:00,000;"Eletrônicos";"Sul";29;384,44;0,09;2;5;"Boleto";10145,3716;1003,3883999999998;"25";"12";"2020"
2016-09-09 00:00:00,000;"Eletrônicos";"Sul";9;3,11;0,29;19;5;"Boleto";19,8729;8,1170999999999989;"09";"09";"2016"
2005-07-16 00:00:00,000;"Eletrônicos";"Sul";5;7,79;0,04;4;5;"Boleto";37,391999999999996;1,5579999999999998;"16";"07";"2005"
2006-03-22 00:00:00,000;"Eletrônicos";"Sul";8;3,94;0,14;3;5;"Boleto";27,1072;4,4128000000000007;"22";"03";"2006"
2004-09-05 00:00:00,000;"Eletrônicos";"Sul";10;792,65;0,07;6;5;"Boleto";7371,6449999999995;554,855;"05";"09";"2004"
2021-11-15 00:00:00,000;"Eletrônicos";"Sul";22;560,77;0,08;15;5;"Boleto";11349,9848;986,9552000000001;"15";"11";"2021"
2022-10-21 00:00:00,000;"Eletrônicos";"Sul";29;22,45;0,03;12;5;"Boleto";631,5184999999999;19,5315;"21";"10";"2022"
2011-03-28 00:00:00,000;"Eletrônicos";"Sul";8;32,58;0,12;13;5;"Boleto";229,36319999999998;31,276799999999998;"28";"03";"2011"
2010-01-29 00:00:00,000;"Eletrônicos";"Sul";5;582,69;0,03;4;5;"Boleto";2826,0465000000004;87,403500000000008;"29";"01";"2010"
2009-12-01 00:00:00,000;"Eletrônicos";"Sul";6;4,01;0,2;12;5;"Boleto";19,247999999999998;4,812;"01";"12";"2009"
2004-04-27 00:00:00,000;"Eletrônicos";"Sul";24;204,28;0,24;7;5;"Boleto";3726,0672000000004;1176,6528;"27";"04";"2004"
2015-04-14 00:00:00,000;"Eletrônicos";"Sul";6;838,17;0,21;18;5;"Boleto";3972,9257999999995;1056,0942;"14";"04";"2015"
2005-11-06 00:00:00,000;"Eletrônicos";"Sul";27;34,87;0,18;7;5;"Boleto";772,0218;169,46819999999997;"06";"11";"2005"
2016-11-02 00:00:00,000;"Eletrônicos";"Sul";17;28,3;0,15;2;5;"Boleto";408,935;72,165;"02";"11";"2016"
2017-02-22 00:00:00,000;"Eletrônicos";"Sul";12;174,33;0,13;10;5;"Boleto";1820,0052;271,95480000000003;"22";"02";"2017"
2018-08-30 00:00:00,000;"Eletrônicos";"Sul";23;343,09;0,01;3;5;"Boleto";7812,1592999999993;78,910699999999991;"30";"08";"2018"
2010-09-04 00:00:00,000;"Eletrônicos";"Sul";13;52,95;0,05;19;5;"Boleto";653,9325;34,417500000000004;"04";"09";"2010"
2019-08-10 00:00:00,000;"Eletrônicos";"Sul";29;10,11;0,05;22;5;"Boleto";278,5305;14,659499999999998;"10";"08";"2019"
2008-07-03 00:00:00,000;"Eletrônicos";"Sul";3;135,98;0,08;7;5;"Boleto";375,3048;32,6352;"03";"07";"2008"
2013-11-20 00:00:00,000;"Eletrônicos";"Sul";10;2,45;0,25;18;5;"Boleto";18,375;6,125;"20";"11";"2013"
2021-04-01 00:00:00,000;"Eletrônicos";"Sul";27;3,6;0,12;4;5;"Boleto";85,536;11,664;"01";"04";"2021"
2021-11-13 00:00:00,000;"Eletrônicos";"Sul";14;2,84;0,02;7;5;"Boleto";38,9648;0,79519999999999991;"13";"11";"2021"
2006-03-23 00:00:00,000;"Eletrônicos";"Sul";4;43,72;0,09;4;5;"Boleto";159,14079999999998;15,739199999999999;"23";"03";"2006"
2021-07-19 00:00:00,000;"Eletrônicos";"Sul";24;338;0,1;3;5;"Boleto";7300,7999999999993;811,2;"19";"07";"2021"
2005-05-09 00:00:00,000;"Eletrônicos";"Sul";11;29,35;0,05;4;5;"Boleto";306,7075;16,142500000000002;"09";"05";"2005"
2005-11-15 00:00:00,000;"Eletrônicos";"Sul";17;32,33;0,15;2;5;"Boleto";467,1685;82,4415;"15";"11";"2005"
2015-01-31 00:00:00,000;"Eletrônicos";"Sul";13;164,21;0,02;12;5;"Boleto";2092,0354;42,6946;"31";"01";"2015"
2020-08-03 00:00:00,000;"Eletrônicos";"Sul";15;42,68;0,06;3;5;"Boleto";601,788;38,412;"03";"08";"2020"
2015-12-11 00:00:00,000;"Eletrônicos";"Sul";3;2,02;0,22;2;5;"Boleto";4,7268000000000008;1,3332000000000002;"11";"12";"2015"
2012-03-10 00:00:00,000;"Eletrônicos";"Sul";18;92,19;0,06;3;5;"Boleto";1559,8547999999998;99,56519999999999;"10";"03";"2012"
2008-08-31 00:00:00,000;"Eletrônicos";"Sul";9;3,57;0,26;14;5;"Boleto";23,7762;8,3538;"31";"08";"2008"
2014-07-04 00:00:00,000;"Eletrônicos";"Sul";5;17,69;0,13;7;5;"Boleto";76,95150000000001;11,4985;"04";"07";"2014"
2018-12-03 00:00:00,000;"Eletrônicos";"Sul";3;40,1;0,17;6;5;"Boleto";99,849;20,451000000000004;"03";"12";"2018"
2010-12-25 00:00:00,000;"Eletrônicos";"Sul";6;14,48;0,08;3;5;"Boleto";79,9296;6,9504;"25";"12";"2010"
2004-08-13 00:00:00,000;"Eletrônicos";"Sul";2;98,65;0,13;20;5;"Boleto";171,651;25,649;"13";"08";"2004"
2020-03-11 00:00:00,000;"Eletrônicos";"Sul";10;13,69;0,27;6;5;"Boleto";99,937000000000012;36,963;"11";"03";"2020"
2006-11-22 00:00:00,000;"Eletrônicos";"Sul";27;61,34;0,24;7;5;"Boleto";1258,6968;397,4832;"22";"11";"2006"
2016-06-30 00:00:00,000;"Eletrônicos";"Sul";5;11,97;0,04;8;5;"Boleto";57,456;2,394;"30";"06";"2016"
2025-08-07 00:00:00,000;"Eletrônicos";"Sul";11;543,65;0,12;4;5;"Boleto";5262,532;717,61799999999994;"07";"08";"2025"
2015-05-03 00:00:00,000;"Eletrônicos";"Sul";14;784,62;0,05;4;5;"Boleto";10435,446;549,234;"03";"05";"2015"
2016-08-09 00:00:00,000;"Eletrônicos";"Sul";29;69,47;0,19;19;5;"Boleto";1631,8502999999998;382,7797;"09";"08";"2016"
2012-06-06 00:00:00,000;"Eletrônicos";"Sul";22;4,48;0,1;5;5;"Boleto";88,704000000000008;9,8560000000000016;"06";"06";"2012"
2014-02-24 00:00:00,000;"Eletrônicos";"Sul";7;67,74;0,26;9;5;"Boleto";350,8932;123,2868;"24";"02";"2014"
2012-07-08 00:00:00,000;"Eletrônicos";"Sul";2;5,24;0,19;10;5;"Boleto";8,4888000000000012;1,9912;"08";"07";"2012"
2018-12-25 00:00:00,000;"Eletrônicos";"Sul";25;1092,65;0,09;19;5;"Boleto";24857,787500000002;2458,4625;"25";"12";"2018"
2016-01-12 00:00:00,000;"Eletrônicos";"Sul";15;281,52;0,07;20;5;"Boleto";3927,2039999999993;295,596;"12";"01";"2016"
2006-04-08 00:00:00,000;"Eletrônicos";"Sul";9;295,02;0,12;20;5;"Boleto";2336,5584;318,62159999999994;"08";"04";"2006"
2008-11-23 00:00:00,000;"Eletrônicos";"Sul";9;150,85;0,28;14;5;"Boleto";977,50799999999992;380,142;"23";"11";"2008"
2021-06-30 00:00:00,000;"Eletrônicos";"Sul";3;2,54;0,03;8;5;"Boleto";7,3914;0,22860000000000003;"30";"06";"2021"
2026-04-24 00:00:00,000;"Eletrônicos";"Sul";27;64,01;0,26;2;5;"Boleto";1278,9198000000001;449,35020000000003;"24";"04";"2026"
2019-01-29 00:00:00,000;"Eletrônicos";"Sul";22;17,94;0,21;17;5;"Boleto";311,79720000000003;82,8828;"29";"01";"2019"
2021-01-07 00:00:00,000;"Eletrônicos";"Sul";17;21,88;0,26;6;5;"Boleto";275,25039999999996;96,7096;"07";"01";"2021"
2004-07-09 00:00:00,000;"Eletrônicos";"Sul";3;2;0,27;8;5;"Boleto";4,38;1,62;"09";"07";"2004"
2021-02-07 00:00:00,000;"Eletrônicos";"Sul";26;314,16;0,23;14;5;"Boleto";6289,4832000000006;1878,6768000000004;"07";"02";"2021"
2016-01-06 00:00:00,000;"Eletrônicos";"Sul";10;40,85;0,07;13;5;"Boleto";379,90500000000003;28,595000000000002;"06";"01";"2016"
2012-12-26 00:00:00,000;"Eletrônicos";"Sul";2;34,34;0,08;10;5;"Boleto";63,185600000000008;5,4944000000000006;"26";"12";"2012"
2020-07-10 00:00:00,000;"Eletrônicos";"Sul";16;759,77;0,17;5;5;"Boleto";10089,7456;2066,5744;"10";"07";"2020"
2006-01-19 00:00:00,000;"Eletrônicos";"Sul";3;677,3;0,27;9;5;"Boleto";1483,2869999999998;548,613;"19";"01";"2006"
2007-09-25 00:00:00,000;"Eletrônicos";"Sul";4;115,01;0,23;16;5;"Boleto";354,23080000000004;105,8092;"25";"09";"2007"
2026-02-16 00:00:00,000;"Eletrônicos";"Sul";28;48,16;0,28;6;5;"Boleto";970,90559999999994;377,57439999999997;"16";"02";"2026"
2011-10-28 00:00:00,000;"Eletrônicos";"Sul";7;6,09;0,06;11;5;"Boleto";40,072199999999995;2,5578;"28";"10";"2011"
2004-12-05 00:00:00,000;"Eletrônicos";"Sul";29;2,96;0,04;16;5;"Boleto";82,4064;3,4336;"05";"12";"2004"
2004-07-31 00:00:00,000;"Eletrônicos";"Sul";21;95,71;0,26;8;5;"Boleto";1487,3334;522,5766;"31";"07";"2004"
2014-12-21 00:00:00,000;"Eletrônicos";"Sul";4;5,9;0,28;9;5;"Boleto";16,992;6,6080000000000014;"21";"12";"2014"
2024-04-29 00:00:00,000;"Eletrônicos";"Sul";10;2,63;0,2;5;5;"Boleto";21,04;5,26;"29";"04";"2024"
2026-04-20 00:00:00,000;"Eletrônicos";"Sul";13;4,08;0,05;10;5;"Boleto";50,388;2,652;"20";"04";"2026"
2012-03-27 00:00:00,000;"Eletrônicos";"Sul";28;8,71;0,11;11;5;"Boleto";217,05320000000003;26,826800000000002;"27";"03";"2012"
2012-07-22 00:00:00,000;"Eletrônicos";"Sul";5;23,85;0,26;6;5;"Boleto";88,245;31,005000000000003;"22";"07";"2012"
2024-07-15 00:00:00,000;"Eletrônicos";"Sul";4;547,47;0,09;15;5;"Boleto";1992,7908000000002;197,0892;"15";"07";"2024"
2011-05-26 00:00:00,000;"Eletrônicos";"Sul";6;7,69;0,14;18;5;"Boleto";39,680400000000006;6,4596000000000018;"26";"05";"2011"
2005-01-25 00:00:00,000;"Eletrônicos";"Sul";13;804,62;0,08;7;5;"Boleto";9623,2552;836,80480000000011;"25";"01";"2005"
2016-04-20 00:00:00,000;"Eletrônicos";"Sul";13;42,81;0,11;17;5;"Boleto";495,31170000000003;61,218300000000006;"20";"04";"2016"
2013-01-05 00:00:00,000;"Eletrônicos";"Sul";15;5,5;0,29;13;5;"Boleto";58,575;23,925;"05";"01";"2013"
2014-04-28 00:00:00,000;"Eletrônicos";"Sul";5;23,81;0,29;4;5;"Boleto";84,5255;34,524499999999996;"28";"04";"2014"
2022-09-05 00:00:00,000;"Eletrônicos";"Sul";10;15,77;0,01;15;5;"Boleto";156,123;1,577;"05";"09";"2022"
2017-07-21 00:00:00,000;"Eletrônicos";"Sul";27;15,59;0,25;4;5;"Boleto";315,6975;105,2325;"21";"07";"2017"
2005-08-21 00:00:00,000;"Eletrônicos";"Sul";3;144,28;0,17;13;5;"Boleto";359,2572;73,5828;"21";"08";"2005"
2020-07-01 00:00:00,000;"Eletrônicos";"Sul";16;183,14;0,18;18;5;"Boleto";2402,7968;527,44319999999993;"01";"07";"2020"
2018-05-04 00:00:00,000;"Eletrônicos";"Sul";17;16,15;0,15;8;5;"Boleto";233,36749999999998;41,1825;"04";"05";"2018"
2005-07-28 00:00:00,000;"Eletrônicos";"Sul";16;385,95;0,18;16;5;"Boleto";5063,664;1111,5359999999998;"28";"07";"2005"
2022-11-26 00:00:00,000;"Eletrônicos";"Sul";22;5,02;0,07;11;5;"Boleto";102,7092;7,7307999999999995;"26";"11";"2022"
2019-12-28 00:00:00,000;"Eletrônicos";"Sul";28;3,34;0,14;16;5;"Boleto";80,4272;13,0928;"28";"12";"2019"
2020-08-29 00:00:00,000;"Eletrônicos";"Sul";4;8,41;0,19;2;5;"Boleto";27,2484;6,3916;"29";"08";"2020"
2017-04-26 00:00:00,000;"Eletrônicos";"Sul";3;48,39;0,17;2;5;"Boleto";120,49109999999999;24,6789;"26";"04";"2017"
2016-11-27 00:00:00,000;"Eletrônicos";"Sul";7;124,96;0,08;8;5;"Boleto";804,7424;69,9776;"27";"11";"2016"
2011-10-11 00:00:00,000;"Eletrônicos";"Sul";11;482,53;0,25;15;5;"Boleto";3980,8725;1326,9575;"11";"10";"2011"
