ID do PEDIDO;DATA DO PEDIDO;fk_tbclientes_id_cliente;CaTeGoRiA Produto;nm_regiao;qtd.;Preço Unitário (R$);dixconto;método-pagamento;dias_para_entrega;nr_estrelas_cliente
59660;12/17/2017;6837;Mobília;Sul;1;3.08;0.17;pix;11;3.5
70987;03/04/2004;5760;Casa;Centro-Oeste;23;5.68;0.23;pix;27;3.9
31915;3/13/2021;3601;Eletrônicos;Sudeste;1;5.46;0.21;crédito;1;4.6
45119;12/06/2009;4257;Roupas e Acessórios;Centro-Oeste;20;2.83;0.3;pix;19;3.1
73685;04/01/2007;5327;Beleza e Cosméticos;Nordeste;1;6.76;0.11;crédito;4;4.5
58066;11/06/2014;5911;Automotivo;Sudeste;4;47.76;0.22;débito;6;3.3
12907;2/27/2018;1985;Roupas e Acessórios;Nordeste;5;351.17;0.18;pix;1;4.4
26443;4/22/2011;1820;Esportes;Nordeste;2;5.51;0.23;boleto;23;3.2
34205;03/06/2020;2453;Automotivo;Sul;26;306.13;0.13;crédito;9;3.4
73494;08/04/2013;3237;Automotivo;Nordeste;9;8.22;0.15;pix;4;2.5
31131;3/29/2011;1500;Roupas e Acessórios;Sudeste;5;138.27;0.17;crédito;2;3.1
31521;5/20/2023;5181;Livros;Sul;19;387.15;0.22;crédito;6;3.5
39058;02/03/2018;2707;Grocery;Norte;1;66.16;0.03;débito;18;2.3
102368;4/22/2019;4200;Automotivo;Sudeste;10;842.25;0.19;pix;21;3.6
81279;11/15/2023;2022;Roupas e Acessórios;Nordeste;2;2.01;0.15;pix;2;4.4
48060;12/11/2023;2398;Automotivo;Norte;3;814.54;0.29;crédito;5;4.3
32568;12/04/2021;6301;Casa;Nordeste;1;2.04;0.01;pix;22;3.3
109806;8/30/2018;3932;Pets;Sul;27;11.63;0.03;crédito;5;3.1
22706;1/31/2015;3779;Mobília;Sudeste;1;33.17;0.15;débito;13;4.4
88826;7/20/2026;2208;Grocery;Sul;22;28.71;0.1;pix;10;4.9
103535;08/10/2018;2260;Roupas e Acessórios;Sudeste;6;97.54;0.07;boleto;20;3.8
38273;12/04/2018;2103;Saúde;Sudeste;3;2.17;0.03;pix;1;4.5
57331;07/06/2018;2799;Saúde;Sudeste;1;2.8;0.21;débito;7;4.5
56598;9/15/2005;4134;Saúde;Sudeste;11;22.32;0.23;crédito;15;4.8
55270;05/08/2015;5876;Eletrônicos;Sudeste;29;7.44;0.14;crédito;8;3.9
84747;8/26/2010;5968;Esportes;Norte;3;75.65;0.24;pix;4;5.0
29607;08/04/2020;6803;Brinquedos;Norte;8;52.01;0.04;crédito;23;3.2
59455;6/29/2013;1080;Livros;Sudeste;1;2.09;0.13;crédito;6;4.6
34862;3/21/2023;2370;Roupas e Acessórios;Sudeste;5;225.35;0.04;pix;5;4.4
29701;10/31/2015;3188;Brinquedos;Centro-Oeste;14;95.07;0.14;débito;2;4.1
76583;11/07/2017;1620;Brinquedos;Sudeste;24;2.17;0.01;crédito;2;5.0
84764;10/26/2020;4140;Casa;Centro-Oeste;1;84.75;0.06;pix;16;5.0
49576;5/24/2022;3453;Beleza e Cosméticos;Sul;7;10.69;0.27;pix;19;3.4
50740;5/24/2008;2964;Saúde;Sudeste;22;12.97;0.14;pix;15;4.5
94032;8/18/2016;6301;Automotivo;Sul;2;15.76;0.11;pix;19;4.9
83222;12/25/2006;5989;Eletrônicos;Norte;22;15.79;0.11;pix;1;5.0
57448;6/25/2014;5964;Pets;Sudeste;8;3.25;0.17;pix;18;3.2
109017;7/20/2020;1634;Beleza e Cosméticos;Sudeste;11;108.63;0.09;crédito;14;4.0
32086;06/04/2006;4104;Beleza e Cosméticos;Sudeste;1;583.43;0.21;débito;9;2.6
62253;12/12/2009;1976;Grocery;Centro-Oeste;8;3.17;0.12;pix;25;3.1
63430;12/16/2007;4073;Roupas e Acessórios;Sudeste;1;82.84;0.25;pix;21;3.6
82465;1/25/2015;4286;Grocery;Norte;1;295.67;0.03;débito;25;4.6
81483;8/24/2007;4076;Roupas e Acessórios;Nordeste;12;23.61;0.29;pix;4;4.9
37392;3/26/2018;5348;Roupas e Acessórios;Nordeste;8;71.73;0.1;crédito;5;5.0
108595;10/17/2016;4358;Eletrônicos;Sudeste;11;265.46;0.26;crédito;18;3.6
93122;11/24/2023;3052;Grocery;Norte;24;37.99;0.06;pix;4;3.7
68555;10/08/2010;1302;Automotivo;Sul;29;280.25;0.02;crédito;13;2.8
92771;10/01/2023;2831;Beleza e Cosméticos;Centro-Oeste;23;97.56;0.1;crédito;7;4.0
35447;5/26/2020;3407;Beleza e Cosméticos;Sudeste;3;8.99;0.15;pix;25;3.5
81533;8/24/2024;3407;Roupas e Acessórios;Sul;11;175.04;0.14;crédito;8;4.0
104774;6/29/2008;2542;Esportes;Sudeste;1;280.74;0.19;débito;13;3.0
71643;8/29/2023;2157;Esportes;Sudeste;13;67.45;0.09;crédito;9;3.5
87608;4/14/2025;3869;Livros;Sudeste;5;12.55;0.23;pix;27;3.7
66469;3/30/2008;1812;Esportes;Norte;16;39.39;0.12;crédito;28;4.0
22821;3/17/2009;3700;Beleza e Cosméticos;Centro-Oeste;13;30.55;0.16;pix;21;4.0
88574;12/30/2013;1490;Roupas e Acessórios;Centro-Oeste;18;422.2;0.01;pix;7;4.2
66858;07/05/2004;2270;Mobília;Centro-Oeste;1;18.33;0.3;pix;3;2.6
28294;10/27/2019;2048;Pets;Nordeste;5;79.46;0.07;pix;24;3.5
60926;6/21/2006;4543;Eletrônicos;Sul;6;66.74;0.12;pix;4;4.8
95753;04/02/2005;5611;Automotivo;Sul;10;88.81;0.03;débito;19;3.4
103031;01/07/2012;2672;Mobília;Sul;16;15.59;0.11;boleto;19;3.3
28029;9/25/2020;6492;Saúde;Nordeste;1;4.42;0.1;boleto;6;3.2
17320;6/24/2011;5727;Brinquedos;Centro-Oeste;26;33.61;0.21;boleto;4;3.1
51360;6/29/2012;2107;Eletrônicos;Sudeste;1;130.79;0.12;pix;18;5.0
101888;06/12/2004;3216;Esportes;Sudeste;23;13.55;0.14;crédito;3;4.6
68793;07/12/2012;1899;Saúde;Nordeste;4;2.83;0.19;pix;1;5.0
24087;01/06/2026;3823;Eletrônicos;Centro-Oeste;27;41.19;0.16;boleto;27;4.5
65320;09/10/2012;4096;Eletrônicos;Nordeste;2;26.52;0.08;pix;28;3.7
46527;7/27/2023;1759;Pets;Centro-Oeste;3;13.64;0.09;crédito;22;2.8
34441;9/15/2012;4571;Roupas e Acessórios;Sudeste;4;2.43;0.23;crédito;21;2.7
88514;7/15/2018;6147;Pets;Nordeste;13;31.13;0.21;pix;19;3.0
24968;12/18/2023;4200;Saúde;Nordeste;1;4.37;0.21;boleto;18;5.0
11091;5/30/2015;1577;Beleza e Cosméticos;Sudeste;6;363.9;0.24;débito;2;4.7
33406;7/18/2026;6908;Esportes;Norte;1;927.12;0.12;crédito;11;4.0
70172;9/23/2012;1643;Casa;Centro-Oeste;28;36.13;0.1;pix;16;2.7
30711;01/07/2023;1862;Automotivo;Norte;7;3.28;0.11;pix;5;2.3
34046;7/31/2009;4165;Eletrônicos;Sul;3;88.61;0.02;boleto;22;4.0
14725;8/17/2010;1169;Roupas e Acessórios;Sul;4;320.75;0.19;pix;1;1.3
85397;06/08/2014;2867;Automotivo;Sudeste;20;16.77;0.14;pix;3;3.3
104219;08/11/2017;3334;Beleza e Cosméticos;Centro-Oeste;1;519.53;0.12;crédito;3;2.3
86942;11/18/2011;5821;Livros;Sudeste;24;151.97;0.01;pix;1;2.9
91159;4/19/2009;5330;Grocery;Sul;8;5.49;0.2;pix;5;3.5
107571;10/13/2014;1176;Brinquedos;Sul;21;19.27;0.28;boleto;15;5.0
105724;04/05/2020;3862;Mobília;Sul;18;30.58;0.18;boleto;1;5.0
85705;2/18/2016;1306;Beleza e Cosméticos;Sudeste;4;116.76;0.3;boleto;28;3.7
107502;8/15/2008;2340;Beleza e Cosméticos;Centro-Oeste;4;227.44;0.18;débito;15;4.1
109273;1/30/2008;1971;Esportes;Centro-Oeste;1;54.24;0.14;crédito;23;3.1
73149;09/07/2021;3633;Pets;Sudeste;17;3.38;0.3;pix;13;5.0
32042;09/03/2019;5766;Brinquedos;Sudeste;18;3.81;0.02;débito;27;3.0
76090;01/10/2020;6255;Saúde;Nordeste;20;168.76;0.27;crédito;15;4.0
10013;8/27/2020;1330;Beleza e Cosméticos;Centro-Oeste;7;483.41;0.3;débito;6;1.4
15743;7/27/2022;5631;Esportes;Sudeste;18;346.0;0.28;crédito;16;4.3
31821;3/24/2010;1613;Roupas e Acessórios;Sul;26;20.51;0.14;boleto;8;3.6
65121;7/27/2019;1558;Casa;Sudeste;1;722.09;0.24;boleto;2;5.0
56776;04/11/2007;1290;Livros;Sul;25;13.66;0.06;crédito;3;3.5
48762;09/04/2009;2668;Roupas e Acessórios;Centro-Oeste;3;12.48;0.15;boleto;18;2.3
64568;1/29/2020;3558;Eletrônicos;Norte;1;59.95;0.25;pix;21;3.1
71887;04/02/2024;4500;Eletrônicos;Norte;1;48.02;0.19;crédito;3;4.3
44589;04/08/2007;1663;Eletrônicos;Sudeste;3;51.7;0.09;pix;14;3.9
86314;03/11/2013;4129;Grocery;Norte;27;12.17;0.15;pix;7;3.8
107740;09/08/2017;1932;Grocery;Sudeste;6;3.18;0.1;débito;25;4.1
54121;11/22/2012;6858;Esportes;Norte;12;33.48;0.02;boleto;16;4.7
104575;08/06/2020;4649;Grocery;Sudeste;29;25.32;0.22;pix;18;2.7
15143;06/12/2018;3615;Mobília;Nordeste;4;9.48;0.26;boleto;4;3.4
13466;12/20/2020;1028;Roupas e Acessórios;Nordeste;5;323.0;0.03;débito;11;3.8
96601;12/16/2014;4547;Livros;Sudeste;17;3.99;0.24;pix;19;4.1
66501;2/13/2024;6808;Brinquedos;Sudeste;8;3.11;0.02;pix;5;3.1
23781;08/04/2018;3261;Esportes;Nordeste;10;102.32;0.09;crédito;8;4.9
80141;1/24/2023;6173;Livros;Sul;11;10.43;0.16;pix;4;5.0
88086;11/28/2004;4600;Livros;Norte;4;2.74;0.26;pix;25;2.8
52350;11/24/2021;4189;Livros;Centro-Oeste;24;4.16;0.18;crédito;21;4.4
20245;4/28/2017;5484;Esportes;Sudeste;5;419.27;0.22;pix;14;4.9
41676;07/06/2018;2381;Esportes;Sul;20;6.48;0.09;débito;6;3.6
63689;2/27/2025;1352;Grocery;Centro-Oeste;1;929.45;0.22;crédito;6;4.3
79780;03/11/2025;6279;Saúde;Nordeste;7;444.74;0.21;crédito;22;4.0
51560;9/15/2005;6367;Beleza e Cosméticos;Centro-Oeste;2;790.1;0.29;pix;27;1.9
80310;12/04/2019;2509;Esportes;Centro-Oeste;28;199.14;0.25;débito;17;3.7
85794;2/22/2019;1786;Brinquedos;Norte;3;3.46;0.08;crédito;15;3.9
20848;09/02/2020;2110;Pets;Centro-Oeste;12;3.47;0.1;crédito;20;2.6
38425;08/01/2004;6950;Beleza e Cosméticos;Sul;4;3.15;0.11;débito;19;3.5
103980;3/31/2025;3045;Esportes;Nordeste;6;14.61;0.28;pix;7;3.1
45092;03/12/2016;4389;Brinquedos;Nordeste;1;775.01;0.04;pix;6;5.0
89647;06/05/2009;5059;Beleza e Cosméticos;Norte;7;158.34;0.24;boleto;4;1.5
72087;09/06/2008;5046;Livros;Norte;17;3.36;0.23;boleto;12;4.0
59927;10/09/2004;6055;Eletrônicos;Sul;1;214.89;0.08;pix;2;2.5
111324;05/11/2025;2819;Roupas e Acessórios;Sudeste;17;192.71;0.21;débito;1;3.9
63359;10/04/2016;3162;Beleza e Cosméticos;Nordeste;7;3.24;0.12;boleto;14;4.3
23736;5/19/2023;6098;Saúde;Nordeste;10;767.75;0.28;débito;7;2.8
114710;06/08/2012;4518;Saúde;Sudeste;10;178.05;0.2;boleto;1;3.2
26089;7/30/2020;2367;Roupas e Acessórios;Sul;10;4.67;0.18;pix;12;4.0
27742;02/10/2009;3569;Automotivo;Sul;23;29.54;0.03;boleto;13;4.7
107376;08/05/2009;3224;Pets;Sudeste;5;15.55;0.02;pix;1;5.0
48034;01/04/2023;4000;Esportes;Sudeste;25;2.97;0.23;pix;8;4.3
42017;12/03/2015;3600;Esportes;Nordeste;18;40.57;0.18;crédito;25;3.8
49772;08/04/2007;4992;Roupas e Acessórios;Centro-Oeste;1;892.0;0.04;crédito;2;3.7
49121;06/09/2010;1495;Livros;Nordeste;1;84.23;0.08;boleto;18;3.9
56798;09/02/2020;3243;Grocery;Sul;28;8.24;0.24;pix;3;5.0
16710;8/15/2018;3359;Livros;Centro-Oeste;4;17.59;0.16;pix;2;5.0
23833;9/15/2018;2814;Eletrônicos;Sul;7;301.39;0.17;pix;6;3.6
102247;4/19/2026;3707;Roupas e Acessórios;Sul;2;31.71;0.13;pix;2;5.0
110642;4/16/2004;4673;Casa;Sudeste;5;143.02;0.17;pix;7;3.5
44802;12/16/2012;3927;Roupas e Acessórios;Sul;11;13.86;0.28;pix;3;5.0
81017;8/13/2012;6283;Eletrônicos;Norte;9;360.92;0.27;pix;5;4.2
46265;11/04/2015;3858;Eletrônicos;Sul;4;6.76;0.08;pix;19;5.0
87912;11/22/2024;6787;Roupas e Acessórios;Sul;5;20.65;0.28;pix;23;2.3
52345;8/29/2016;1838;Roupas e Acessórios;Norte;4;983.09;0.16;débito;23;4.1
43052;12/21/2008;1833;Brinquedos;Sul;7;109.3;0.05;crédito;7;2.6
67787;3/18/2021;1049;Livros;Sudeste;17;355.03;0.02;boleto;19;5.0
19042;01/01/2007;2445;Roupas e Acessórios;Sudeste;15;484.88;0.01;crédito;9;3.2
50501;09/12/2025;6925;Pets;Norte;8;215.55;0.23;boleto;2;2.7
73624;4/15/2006;1634;Casa;Centro-Oeste;14;119.65;0.29;pix;23;3.2
60586;10/16/2004;4419;Saúde;Sudeste;23;419.61;0.13;pix;25;4.9
22991;1/19/2014;1191;Grocery;Sudeste;11;621.32;0.19;débito;1;5.0
100280;09/03/2015;1637;Saúde;Norte;7;11.25;0.23;boleto;10;3.3
18219;12/28/2012;2484;Saúde;Norte;1;2.85;0.05;boleto;14;3.9
105814;01/07/2007;2425;Casa;Sul;1;2.62;0.25;pix;16;5.0
17380;11/22/2021;2901;Roupas e Acessórios;Centro-Oeste;27;95.63;0.14;débito;13;2.8
17057;8/18/2018;3893;Eletrônicos;Sul;5;16.46;0.1;boleto;1;3.0
96982;06/05/2007;3957;Beleza e Cosméticos;Sul;20;866.31;0.01;pix;2;3.7
114225;3/21/2020;4837;Beleza e Cosméticos;Sul;5;63.64;0.27;pix;23;2.5
104617;2/20/2004;2402;Esportes;Sudeste;4;2.01;0.24;pix;27;3.7
106250;02/06/2025;1789;Esportes;Sul;1;507.18;0.12;débito;18;4.9
54370;06/05/2019;6748;Eletrônicos;Sudeste;28;9.99;0.15;pix;15;5.0
107462;7/29/2018;2471;Beleza e Cosméticos;Sudeste;20;830.28;0.16;crédito;2;5.0
29135;11/20/2021;1604;Pets;Centro-Oeste;25;71.14;0.02;boleto;7;3.4
47792;6/28/2026;1847;Grocery;Centro-Oeste;5;32.38;0.2;pix;28;4.9
45032;06/04/2023;1550;Pets;Sudeste;5;69.72;0.09;débito;21;3.0
39626;12/12/2022;4579;Grocery;Sudeste;1;3.44;0.14;pix;11;2.0
63412;5/29/2021;2129;Grocery;Sul;12;83.17;0.28;crédito;6;4.3
42094;11/27/2016;4022;Eletrônicos;Sul;5;157.2;0.11;pix;6;3.8
70426;03/06/2010;6718;Roupas e Acessórios;Norte;20;9.45;0.07;crédito;18;2.4
55805;4/30/2015;3717;Pets;Norte;8;536.06;0.2;crédito;25;4.9
90474;04/03/2013;5825;Mobília;Sul;28;13.65;0.09;boleto;17;4.2
98585;8/13/2018;6952;Mobília;Sul;18;40.3;0.25;pix;6;4.2
53502;9/20/2024;1025;Grocery;Nordeste;20;3.37;0.17;pix;5;3.3
93472;11/27/2004;2881;Livros;Sul;8;44.5;0.01;pix;22;4.9
71389;05/12/2021;3829;Grocery;Sul;3;5.94;0.09;boleto;7;2.1
28532;10/26/2017;5677;Beleza e Cosméticos;Sudeste;17;4.68;0.09;pix;16;2.6
29161;11/01/2007;6178;Roupas e Acessórios;Sudeste;20;41.82;0.17;pix;10;4.2
103326;6/23/2019;4185;Eletrônicos;Centro-Oeste;13;10.72;0.06;boleto;14;3.5
72847;02/01/2023;4845;Casa;Sul;2;13.55;0.03;pix;19;5.0
13400;05/05/2020;1730;Beleza e Cosméticos;Centro-Oeste;3;266.37;0.08;débito;3;1.5
113609;09/04/2023;5829;Eletrônicos;Nordeste;9;18.28;0.05;crédito;11;2.3
30580;11/16/2005;6346;Automotivo;Sudeste;11;18.54;0.05;boleto;25;3.1
19278;9/21/2022;5182;Eletrônicos;Sudeste;21;9.87;0.09;pix;19;2.7
34490;02/11/2005;3101;Roupas e Acessórios;Centro-Oeste;5;219.63;0.11;pix;10;3.9
79574;03/08/2018;2648;Casa;Sudeste;1;130.5;0.3;pix;3;3.7
79280;5/13/2023;5794;Esportes;Centro-Oeste;24;5.3;0.13;crédito;12;5.0
53006;07/09/2018;6525;Livros;Sul;24;6.76;0.29;pix;8;2.7
77778;10/02/2025;1875;Casa;Nordeste;24;38.25;0.26;pix;13;3.4
47064;8/18/2013;4747;Brinquedos;Nordeste;2;9.1;0.12;pix;21;4.2
23007;10/04/2014;6253;Pets;Sul;5;98.49;0.11;pix;13;3.9
92883;11/30/2016;4133;Casa;Sul;11;3.87;0.01;crédito;13;5.0
111579;10/11/2006;6410;Beleza e Cosméticos;Nordeste;1;358.11;0.19;débito;16;1.7
32293;12/27/2008;5830;Roupas e Acessórios;Sul;1;3.1;0.23;pix;27;3.1
62579;07/07/2024;6701;Grocery;Nordeste;1;466.99;0.08;pix;8;3.2
10940;7/14/2015;1372;Casa;Sul;2;57.28;0.06;pix;9;3.2
109492;8/17/2024;3115;Eletrônicos;Sul;1;225.84;0.3;débito;16;3.8
12205;4/27/2014;1913;Casa;Norte;4;35.87;0.33;pix;1;3.5
27999;04/07/2008;6849;Eletrônicos;Sudeste;24;220.75;0.15;boleto;12;4.8
29499;04/03/2018;4621;Eletrônicos;Nordeste;11;15.54;0.23;boleto;3;4.6
22334;06/04/2015;6727;Grocery;Norte;3;616.51;0.22;pix;18;5.0
23251;1/15/2010;1877;Livros;Sudeste;1;625.28;0.2;crédito;8;5.0
39988;02/07/2024;3162;Pets;Sul;2;9.83;0.22;pix;2;4.5
47802;02/10/2024;1410;Grocery;Centro-Oeste;23;8.21;0.01;pix;4;4.3
89054;11/27/2005;1636;Pets;Centro-Oeste;3;4.51;0.11;boleto;20;3.4
26474;02/12/2022;6387;Beleza e Cosméticos;Sudeste;7;822.41;0.26;boleto;21;3.2
71817;10/19/2008;1223;Roupas e Acessórios;Sul;3;364.32;0.13;crédito;20;3.7
92976;5/28/2009;5801;Brinquedos;Sudeste;2;23.02;0.14;pix;14;3.7
69224;02/02/2021;3766;Automotivo;Norte;27;107.03;0.29;pix;8;4.6
110241;06/04/2013;3670;Livros;Sul;5;18.73;0.17;pix;16;5.0
106206;12/11/2019;6384;Eletrônicos;Sul;22;21.38;0.02;débito;4;4.6
53557;09/05/2021;5441;Eletrônicos;Sul;8;69.91;0.03;crédito;2;4.1
104598;07/04/2006;6776;Beleza e Cosméticos;Nordeste;1;25.76;0.22;pix;2;4.2
30190;12/05/2020;1727;Grocery;Sul;13;4.09;0.06;crédito;1;3.5
14169;07/03/2015;1433;Eletrônicos;Norte;2;471.5;0.22;pix;5;2.9
86117;8/18/2018;5935;Esportes;Sudeste;7;19.4;0.08;boleto;22;3.4
34216;07/10/2018;3956;Eletrônicos;Norte;19;992.4;0.11;crédito;2;3.0
109754;07/07/2022;2702;Casa;Nordeste;22;6.12;0.09;boleto;21;3.2
79482;3/25/2018;1088;Mobília;Norte;12;38.21;0.26;boleto;7;2.6
22698;10/22/2011;5472;Mobília;Sul;18;10.67;0.18;pix;4;3.7
49521;2/13/2004;3550;Livros;Sul;10;4.96;0.14;pix;11;2.9
33296;10/17/2004;6173;Pets;Sudeste;3;7.14;0.24;boleto;1;3.6
83213;8/19/2015;1139;Casa;Sul;23;540.61;0.15;crédito;12;2.0
40751;5/30/2006;2290;Mobília;Centro-Oeste;16;749.85;0.02;pix;7;2.8
114571;3/29/2013;2289;Pets;Centro-Oeste;9;3.54;0.25;pix;22;4.5
104410;08/02/2005;1627;Grocery;Nordeste;24;2.86;0.15;pix;1;4.3
39799;09/11/2015;1048;Livros;Centro-Oeste;16;14.27;0.28;crédito;26;2.6
34951;06/04/2020;4774;Eletrônicos;Nordeste;1;1100.19;0.13;pix;20;2.7
54620;4/24/2015;6746;Grocery;Sudeste;20;1037.87;0.23;pix;1;4.0
71920;9/21/2017;2748;Roupas e Acessórios;Centro-Oeste;10;376.6;0.15;pix;20;1.7
106492;12/31/2004;4158;Eletrônicos;Sudeste;21;28.66;0.03;débito;1;4.2
24667;12/23/2010;5874;Esportes;Centro-Oeste;17;11.74;0.05;pix;16;5.0
22219;09/01/2017;5750;Saúde;Sul;11;28.23;0.16;pix;12;5.0
96226;8/24/2016;1180;Eletrônicos;Norte;1;7.56;0.14;pix;11;4.8
71085;3/21/2023;2163;Eletrônicos;Sudeste;5;782.75;0.13;crédito;24;3.1
101797;8/31/2017;4688;Grocery;Sudeste;1;2.52;0.11;pix;24;3.1
59860;4/17/2013;3347;Esportes;Norte;7;34.9;0.18;boleto;8;3.9
64432;04/02/2024;1698;Eletrônicos;Nordeste;18;3.29;0.29;pix;1;4.7
53296;11/11/2018;1860;Eletrônicos;Sudeste;22;13.81;0.22;boleto;21;2.0
35777;3/16/2015;4800;Roupas e Acessórios;Centro-Oeste;3;56.93;0.04;crédito;5;5.0
114347;05/12/2007;5161;Mobília;Sul;10;3.96;0.12;débito;24;2.2
59561;11/26/2024;3866;Grocery;Sudeste;22;2.99;0.14;crédito;5;4.1
11368;4/17/2014;1844;Roupas e Acessórios;Nordeste;5;277.93;0.25;pix;1;3.9
41363;5/21/2004;2668;Eletrônicos;Sudeste;4;2.06;0.27;pix;14;5.0
13336;3/18/2009;1466;Eletrônicos;Centro-Oeste;3;71.68;0.04;pix;3;2.1
97314;11/08/2014;1690;Saúde;Sul;15;289.97;0.29;pix;4;3.1
58920;8/14/2018;1929;Roupas e Acessórios;Sudeste;6;113.93;0.29;pix;24;4.8
84207;09/08/2012;4811;Roupas e Acessórios;Nordeste;16;9.22;0.26;crédito;4;3.7
41513;12/19/2017;2048;Casa;Norte;12;67.39;0.01;boleto;15;4.7
33059;1/18/2019;3668;Eletrônicos;Sudeste;6;3.98;0.16;boleto;27;2.2
68942;11/16/2024;1531;Brinquedos;Sul;15;12.22;0.09;pix;3;5.0
56967;7/25/2011;1405;Roupas e Acessórios;Sudeste;15;87.83;0.3;pix;1;3.0
36599;5/20/2011;4483;Esportes;Sul;16;5.77;0.27;pix;14;4.3
86282;3/29/2022;3798;Grocery;Nordeste;3;2.65;0.17;pix;7;4.1
114730;10/26/2018;1614;Brinquedos;Sul;7;54.54;0.27;crédito;10;2.2
43880;1/22/2020;1874;Grocery;Sul;12;748.19;0.27;crédito;9;2.6
88744;5/28/2017;1101;Beleza e Cosméticos;Sudeste;10;26.81;0.15;boleto;26;3.2
104993;12/06/2016;3314;Casa;Sul;7;4.5;0.15;débito;8;5.0
91660;05/03/2015;3432;Esportes;Sul;2;259.44;0.23;crédito;6;5.0
21196;03/06/2017;3626;Eletrônicos;Sudeste;11;3.07;0.27;pix;12;2.5
63973;08/01/2015;2653;Grocery;Sul;11;10.36;0.29;débito;7;4.7
71329;04/03/2021;1050;Automotivo;Norte;8;100.72;0.12;boleto;6;2.8
12615;06/09/2006;1861;Beleza e Cosméticos;Centro-Oeste;7;398.67;0.2;débito;3;4.0
114915;11/24/2022;5611;Casa;Sul;10;22.83;0.02;débito;3;4.3
71725;4/19/2015;4963;Automotivo;Sul;28;232.11;0.05;pix;14;4.4
104601;11/10/2004;2299;Eletrônicos;Norte;3;624.0;0.14;pix;2;3.5
102977;12/26/2004;3613;Livros;Sudeste;5;25.94;0.05;boleto;22;3.5
42191;10/07/2020;6263;Beleza e Cosméticos;Nordeste;20;4.2;0.11;crédito;5;3.1
52376;7/17/2022;6657;Beleza e Cosméticos;Nordeste;12;29.67;0.19;pix;16;4.3
67741;08/05/2018;1845;Casa;Nordeste;17;6.28;0.08;pix;3;3.5
54764;02/07/2019;6368;Automotivo;Sudeste;2;4.82;0.18;pix;3;5.0
71991;2/23/2022;6871;Grocery;Sul;1;521.44;0.09;pix;12;4.5
78110;9/23/2016;1018;Automotivo;Nordeste;25;2.85;0.2;crédito;6;4.8
90216;6/29/2015;2577;Livros;Centro-Oeste;17;101.97;0.28;pix;3;5.0
72830;02/05/2008;3275;Roupas e Acessórios;Sul;2;15.93;0.18;pix;4;3.8
55164;11/14/2016;3913;Mobília;Sudeste;9;949.95;0.28;pix;23;4.3
42535;5/16/2004;2924;Saúde;Sudeste;3;3.3;0.23;boleto;10;4.0
80916;5/13/2012;4271;Esportes;Sudeste;1;264.39;0.15;boleto;13;3.7
69614;12/20/2008;3467;Brinquedos;Sul;1;2.1;0.1;boleto;26;3.7
79055;04/12/2005;5352;Pets;Sudeste;5;552.37;0.28;boleto;3;3.1
72670;02/03/2007;3095;Roupas e Acessórios;Sudeste;13;459.96;0.05;crédito;10;3.6
22100;2/17/2018;6698;Beleza e Cosméticos;Sudeste;18;179.66;0.06;boleto;24;4.2
26102;3/24/2017;5500;Roupas e Acessórios;Centro-Oeste;4;10.28;0.19;pix;11;3.5
25279;10/11/2008;2757;Livros;Sul;2;144.32;0.09;pix;4;3.3
102508;01/10/2020;5944;Beleza e Cosméticos;Centro-Oeste;11;45.72;0.28;boleto;19;4.0
92117;5/30/2025;3193;Saúde;Nordeste;16;385.7;0.13;boleto;7;3.3
88468;1/21/2010;4433;Livros;Nordeste;4;2.94;0.27;débito;18;4.1
57524;3/26/2017;3940;Livros;Nordeste;26;807.7;0.22;crédito;4;4.9
50691;11/02/2015;4298;Grocery;Sudeste;7;2.05;0.24;débito;8;4.2
30637;1/21/2016;3871;Roupas e Acessórios;Nordeste;6;10.09;0.2;débito;15;4.1
40448;6/29/2018;6542;Eletrônicos;Sudeste;9;22.28;0.27;pix;16;4.5
86129;3/19/2004;5036;Casa;Sudeste;8;45.83;0.23;pix;1;5.0
94142;07/08/2015;1304;Grocery;Sudeste;21;956.42;0.17;débito;11;3.9
55044;01/11/2012;4253;Brinquedos;Sul;4;73.86;0.21;pix;6;5.0
107529;12/22/2009;3018;Eletrônicos;Sudeste;1;25.89;0.05;boleto;21;1.5
109211;3/19/2026;5535;Esportes;Nordeste;5;4.96;0.18;pix;13;4.1
111461;5/14/2017;1168;Automotivo;Sul;20;120.85;0.04;pix;1;2.9
53890;11/08/2020;3006;Livros;Sul;13;37.47;0.24;pix;23;3.7
53224;4/14/2014;3356;Eletrônicos;Nordeste;2;5.38;0.27;pix;9;3.9
88592;01/02/2009;3015;Mobília;Sudeste;10;118.79;0.02;pix;24;3.5
13848;03/08/2012;1562;Roupas e Acessórios;Sudeste;3;485.09;0.21;pix;6;2.4
22887;8/30/2021;5405;Automotivo;Norte;7;347.62;0.26;crédito;21;4.2
86952;03/12/2007;2465;Saúde;Norte;2;438.63;0.12;crédito;25;2.9
16106;02/12/2010;1147;Grocery;Sul;5;375.11;0.24;boleto;1;3.7
16029;4/20/2023;5829;Grocery;Sudeste;9;2.64;0.17;boleto;7;2.6
58934;08/05/2015;1666;Grocery;Sudeste;23;66.89;0.27;pix;12;4.9
34898;5/17/2007;3101;Roupas e Acessórios;Nordeste;18;840.05;0.29;boleto;4;4.3
